CityID;CityName;StateProvinceID;Latitude;Longitude;LatestRecordedPopulation
5571;Cassandra;39;40,4086841;-78,6405738;147
5572;Cassatt;42;34,3645986;-80,4359071;NULL
5573;Casscoe;4;34,5256534;-91,3259569;NULL
5574;Cassel;5;40,9190499;-121,5477609;207
5575;Casselberry;10;28,677775;-81,3278455;26241
5576;Casselman;39;39,8856332;-79,2114197;94
5577;Casselton;35;46,9005292;-97,2111999;2329
5578;Cassoday;17;38,0389075;-96,6391836;129
5579;Cassopolis;23;41,9117134;-86,0100069;1774
5580;Casstown;36;40,0519994;-84,1296629;267
5581;Cassville;51;39,6656362;-80,0636782;701
5582;Cassville;26;36,6770111;-93,868811;3266
5583;Cassville;39;40,2931336;-78,0269473;143
5584;Cassville;52;42,7144374;-90,9906836;947
5585;Cassville;33;42,9459036;-75,2543302;NULL
5586;Cassville;31;40,1045583;-74,3865379;NULL
5587;Castaic;5;34,4888822;-118,6228656;19015
5588;Castalia;16;43,1119219;-91,6762624;173
5589;Castalia;36;41,4000523;-82,8085204;852
5590;Castalia;34;36,0818186;-78,0574884;268
5591;Castalian Springs;44;36,3936587;-86,3080463;556
5592;Castana;16;42,0744332;-95,9086206;147
5593;Castanea;39;41,1247913;-77,4297035;1125
5594;Castaneda;37;36,8850799006;-102,545082688;NULL
5595;Castella;5;41,1384854;-122,3177877;NULL
5596;Castile;33;42,6289515;-78,0544514;1015
5597;Castine;36;39,9317169;-84,6243989;130
5598;Castine;20;44,3878547;-68,7997522;1029
5599;Castle;37;35,4784719006;-96,4060135885;106
5600;Castle Dale;46;39,212192;-111,019613;1630
5601;Castle Danger;24;47,1207617;-91,5032301;NULL
5602;Castle Hayne;34;34,3557241;-77,8999864;1202
5603;Castle Hills;45;29,5232851;-98,5164071;4116
5604;Castle Park;5;32,6103329;-117,0675278;NULL
5605;Castle Pines;6;39,4580448;-104,8960911;10360
5606;Castle Point;26;38,7581059;-90,2481675;3962
5607;Castle Rock;50;46,2751111;-122,9076141;1982
5608;Castle Rock;6;39,3722121;-104,8560902;48231
5609;Castle Rock;43;44,9644342;-103,4243538;NULL
5610;Castle Shannon;39;40,3647917;-80,0222753;8316
5611;Castle Valley;46;38,6394278;-109,4090056;319
5612;Castleberry;1;31,2990599;-87,0224721;583
5613;Castleford;13;42,520739;-114,8683872;226
5614;Castleton;47;43,6106224;-73,179832;1485
5615;Castleton;15;39,9069833;-86,0522071;NULL
5616;Castleton;17;37,8677904;-97,9692213;NULL
5617;Castleton-on-Hudson;33;42,5184143;-73,7512325;1473
5618;Castlewood;43;44,7227424;-97,0300678;627
5619;Castlewood;49;36,8901047;-82,2795854;2045
5620;Castolon;45;29,133258;-103,5143474;NULL
5621;Castor;45;31,3690532;-98,5103182;NULL
5622;Castor;19;32,2532134;-93,1657218;258
5623;Castorland;33;43,8884026;-75,5112979;351
5624;Castro Valley;5;37,6940973;-122,0863522;61388
5625;Castroville;5;36,7657904;-121,758005;6481
5626;Castroville;45;29,3557903;-98,8786387;2680
5627;Caswell Beach;34;33,8960076;-78,051102;398
5628;Cat Creek;27;47,0652641;-108,0062267;NULL
5629;Cat Spring;45;29,8455074;-96,3257991;NULL
5630;Catahoula;19;30,2146431;-91,7090023;1094
5631;Catalina;3;32,5055556;-110,9211111;7569
5632;Catalina Foothills;3;32,297853;-110,9187037;50796
5633;Cataño;40;18,4413351;-66,1182218;28140
5634;Cataract;52;44,0877413;-90,8423591;186
5635;Cataract;15;39,4275453;-86,816397;NULL
5636;Catarina;45;28,3455475;-99,6133788;118
5637;Catasauqua;39;40,6548191;-75,4746273;6436
5638;Cataula;11;32,655414;-84,8685418;NULL
5639;Catawba;42;34,8529233;-80,9111862;1343
5640;Catawba;52;45,5363557;-90,5298697;110
5641;Catawba;34;35,7073558;-81,0756345;603
5642;Catawba;36;39,999227;-83,6215913;272
5643;Catawba Island;36;41,5853278;-82,836855;NULL
5644;Catawissa;39;40,9520312;-76,45967;1552
5645;Catesby;37;36,4970385006;-99,9866879885;NULL
5646;Catharine;33;42,312852;-76,7846764;NULL
5647;Catharine;17;38,9272337;-99,216766;104
5648;Cathay;35;47,5533328;-99,4090075;43
5649;Cathcart;50;47,847876;-122,099294;2458
5650;Cathedral;6;38,0958289;-107,0339372;14
5651;Cathedral City;5;33,7797426;-116,4652911;51200
5652;Catherine;1;32,1845875;-87,469443;22
5653;Catherine;6;39,4072057;-107,1528278;228
5654;Catheys Valley;5;37,4324391;-120,0979551;825
5655;Cathlamet;50;46,2031656;-123,3831834;532
5656;Catlett;49;38,6537308;-77,6405458;296
5657;Catlettsburg;18;38,4048042;-82,6004369;1856
5658;Catlin;14;40,0650363;-87,7019675;2040
5659;Catlin;15;39,693651;-87,2352929;NULL
5660;Cato;15;38,4367166;-87,1855642;NULL
5661;Cato;52;44,1427713;-87,8612025;NULL
5662;Cato;4;34,9284222;-92,2612616;NULL
5663;Cato;33;43,1681226;-76,5729987;532
5664;Caton;33;42,0561853;-77,0277448;NULL
5665;Catonsville;21;39,2720509;-76,7319161;41567
5666;Catoosa;37;36,1929344006;-95,7696000885;7151
5667;Catron;26;36,6114475;-89,7031372;67
5668;Cats Bridge;49;37,5518007;-75,7818739;229
5669;Catskill;33;42,2173102;-73,8645734;4081
5670;Cattaraugus;33;42,3292287;-78,8680903;1002
5671;Cattle Creek;6;39,4583159;-107,2625533;641
5672;Caulfield;26;36,6145065;-92,104877;NULL
5673;Caulksville;4;35,3020337;-93,864088;213
5674;Causey;32;33,8792573;-103,1266126;104
5675;Cauthron;4;34,920933;-94,2974359;NULL
5676;Cavalero Corner;50;47,9781523;-122,1348549;NULL
5677;Cavalier;35;48,7938814;-97,6223098;1302
5678;Cave;26;39,0197686;-91,0434759;5
5679;Cave City;18;37,1367171;-85,9569195;2240
5680;Cave City;4;35,9417397;-91,5484709;1904
5681;Cave Creek;3;33,8333333;-111,9508333;5015
5682;Cave Junction;38;42,1628912;-123,6481235;1883
5683;Cave Spring;11;34,1075975;-85,3363434;1200
5684;Cave Spring;49;37,2276369;-80,0128158;24922
5685;Cave Springs;4;36,2634109;-94,2318728;1729
5686;Cave-In-Rock;14;37,4707463;-88,1659319;318
5687;Cavendish;47;43,3820171;-72,608149;179
5688;Cavetown;21;39,6442633;-77,5858238;1473
5689;Cavour;43;44,36998;-98,0378656;114
5690;Cavour;52;45,6521843;-88,6295595;NULL
5691;Cawker City;17;39,5125104;-98,4336717;469
5692;Cawood;18;36,7839771;-83,2282326;731
5693;Cayce;18;36,5553389;-89,0358976;123
5694;Cayce;42;33,9657091;-81,0739827;12528
5695;Cayey;40;18,1119051;-66,166;16680
5696;Caylor;49;36,6306407;-83,4943544;NULL
5697;Cayuco;40;18,2910639;-66,7393414;1120
5698;Cayucos;5;35,4427512;-120,8921254;2592
5699;Cayuga;15;39,9486489;-87,4597385;1162
5700;Cayuga;35;46,0741286;-97,3842601;27
5701;Cayuga;33;42,9189555;-76,7263397;549
5702;Cayuga;45;31,9571066;-95,9746871;NULL
5703;Cayuga Heights;33;42,4595171;-76,4866067;3729
5704;Cayuse;38;45,676427;-118,566121;68
5705;Cayuta;33;42,2817412;-76,6968945;NULL
5706;Cazadero;5;38,533246;-123,08528;354
5707;Cazenovia;33;42,9300668;-75,8526915;2835
5708;Cazenovia;52;43,5230345;-90,196238;318
5709;Cearfoss;21;39,7009281;-77,7755501;178
5710;Cebolla;32;36,5383495;-106,4864216;NULL
5711;Cecil;39;40,329514;-80,1708906;NULL
5712;Cecil;38;45,6179092;-119,9589226;NULL
5713;Cecil;4;35,438698;-93,9446447;NULL
5714;Cecil;1;32,3026416;-86,0085694;NULL
5715;Cecil;52;44,8099895;-88,4523248;570
5716;Cecil;11;31,0454716;-83,3921031;286
5717;Cecil;36;41,218661;-84,602175;188
5718;Cecilia;19;30,3371419;-91,8531715;1980
5719;Cecilia;18;37,6658962;-85,9566304;572
5720;Cecilton;21;39,4040015;-75,867439;663
5721;Cecilville;5;41,1409709;-123,1400409;NULL
5722;Cedar;46;39,3938574;-110,4548783;NULL
5723;Cedar;24;45,319687;-93,2860626;NULL
5724;Cedar;23;44,847777;-85,7956401;93
5725;Cedar;17;39,6572333;-98,9403591;14
5726;Cedar Bluff;49;37,0876141;-81,7590032;1137
5727;Cedar Bluff;1;34,2200942;-85,6077402;1820
5728;Cedar Bluff;18;37,0883823;-87,8447361;NULL
5729;Cedar Bluffs;17;39,9788944;-100,5618147;NULL
5730;Cedar Bluffs;28;41,3969461;-96,6114157;610
5731;Cedar Brook;31;39,7153938;-74,9007198;NULL
5732;Cedar Butte;43;43,5769432;-101,0184777;NULL
5733;Cedar City;26;38,5972573;-92,1796279;NULL
5734;Cedar City;46;37,6774769;-113,0618931;28857
5735;Cedar Creek;28;41,0366655;-96,0994583;390
5736;Cedar Creek;4;34,7853763;-93,8665912;NULL
5737;Cedar Creek;45;30,0871611;-97,5008303;NULL
5738;Cedar Creek;3;33,8956044;-110,1737157;318
5739;Cedar Crest;32;35,1075459;-106,372802;958
5740;Cedar Falls;16;42,5277622;-92,4454654;39260
5741;Cedar Falls;50;47,4253806;-121,7767759;NULL
5742;Cedar Fort;46;40,3271707;-112,1043852;368
5743;Cedar Glen;5;34,2538951;-117,1647628;NULL
5744;Cedar Grove;5;36,7907744;-118,6703779;NULL
5745;Cedar Grove;31;40,8517662;-74,229035;NULL
5746;Cedar Grove;50;47,4356565;-122,0620622;NULL
5747;Cedar Grove;44;35,8170107;-88,5956099;NULL
5748;Cedar Grove;21;39,2467722;-77,2338726;NULL
5749;Cedar Grove;19;29,7949306;-90,0222931;NULL
5750;Cedar Grove;10;30,1710346;-85,6252047;3397
5751;Cedar Grove;51;38,2212146;-81,4278932;997
5752;Cedar Grove;15;39,3569969;-84,9377346;156
5753;Cedar Grove;52;43,5697201;-87,8234219;2113
5754;Cedar Grove;32;35,1708774;-106,1900242;747
5755;Cedar Hill;45;32,5884689;-96,9561152;45028
5756;Cedar Hill;44;36,5514333;-86,9991662;314
5757;Cedar Hill;26;38,3533871;-90,6412385;1721
5758;Cedar Hill;32;36,9369472;-107,8903431;847
5760;Cedar Hill Lakes;26;38,3297759;-90,6576279;237
5761;Cedar Hills;46;40,4141174;-111,7585414;9796
5762;Cedar Key;10;29,1385785;-83,0351212;702
5763;Cedar Knolls;31;40,8220442;-74,448765;NULL
5764;Cedar Lake;45;28,9010869;-95,6368955;NULL
5765;Cedar Lake;15;41,3647578;-87,4411473;11560
5766;Cedar Mills;24;44,9430175;-94,5224891;45
5767;Cedar Mountain;50;47,4481565;-122,0731737;NULL
5768;Cedar Mountain;34;35,1434499;-82,6429035;NULL
5769;Cedar Park;45;30,505198;-97,8202888;48937
5770;Cedar Point;45;30,7975351;-95,0749094;630
5771;Cedar Point;17;38,2600169;-96,8197407;28
5772;Cedar Point;34;34,6876621;-77,0724481;1279
5773;Cedar Point;14;41,2630912;-89,1256394;277
5774;Cedar Rapids;28;41,560013;-98,1445085;382
5775;Cedar Rapids;16;42,0083328;-91,6440683;126326
5776;Cedar Ridge;5;38,0657558;-120,2768576;1132
5777;Cedar River;23;45,4110884;-87,3545631;NULL
5778;Cedar Rock;34;35,9442976;-81,458149;300
5779;Cedar Slope;5;36,1452233;-118,5784223;0
5780;Cedar Springs;11;31,1835133;-85,0379843;74
5781;Cedar Springs;26;37,8736461;-93,8935481;NULL
5782;Cedar Springs;23;43,2233604;-85,5514237;3509
5783;Cedar Vale;17;37,1042039;-96,5000112;579
5784;Cedar Valley;37;35,8681602006;-97,5857718885;288
5785;Cedarburg;52;43,2966716;-87,9875898;11412
5786;Cedaredge;6;38,9016487;-107,926454;2253
5787;Cedarhurst;21;38,8287269;-76,5005122;NULL
5788;Cedarhurst;50;47,4820424;-122,4792959;NULL
5789;Cedarhurst;33;40,6228819;-73,7242983;6592
5790;Cedarpines Park;5;34,2500062;-117,3258786;NULL
5791;Cedartown;11;34,0095476037;-85,2494315505;9750
5792;Cedarville;4;35,5698087;-94,3668792;1394
5793;Cedarville;14;42,3758493;-89,6331727;741
5794;Cedarville;36;39,7442268;-83,8085372;4019
5795;Cedarville;31;39,3326145;-75,1996314;776
5796;Cedarville;33;42,9306265;-75,1126594;NULL
5797;Cedarville;5;41,5290606;-120,1732781;514
5798;Cedarville;21;38,6628956;-76,8021913;717
5799;Cedarwood;6;37,9416751;-104,617478;NULL
5800;Cedonia;50;48,1537774;-118,1691528;NULL
5801;Cedro;32;35,0222704;-106,3536358;430
5802;Cee Vee;45;34,2231253;-100,4456741;NULL
5803;Cego;45;31,2451757;-97,162499;NULL
5804;Ceiba;40;18,2641226;-65,6484951;5633
5805;Celada;40;18,2716202;-65,9659977;4081
5806;Celebration;10;28,3252878;-81,5331286;7427
5807;Celeryville;36;41,0297777;-82,7318459;210
5808;Celeste;45;33,2942791;-96,1946984;814
5809;Celestine;15;38,3847773;-86,7791599;NULL
5810;Celina;45;33,3245586;-96,7844417;6028
5811;Celina;44;36,5500611;-85,505247;1495
5812;Celina;36;40,5489358;-84,5702338;10400
5813;Celo;34;35,8551177;-82,1978994;NULL
5814;Celoron;33;42,1095021;-79,2831039;1112
5815;Cement;37;34,9359579006;-98,1641082885;501
5816;Cement City;23;42,0700423;-84,3305042;438
5817;Centenary;42;34,0309965;-79,3556057;NULL
5818;Centenary;49;37,7093108;-78,5113969;NULL
5819;Centennial;6;39,579155;-104,8769227;100377
5820;Centennial;53;41,2983055;-106,1416774;270
5821;Centennial Park;3;36,9538064;-112,981325;1264
5822;Center;6;37,7530563;-106,1086379;2230
5823;Center;4;36,1497914;-91,5109716;NULL
5824;Center;11;34,0559452;-83,4193258;NULL
5825;Center;37;34,8031986006;-96,8393544885;NULL
5826;Center;45;31,7954512;-94,1790862;5193
5827;Center;28;42,6094469;-97,8767339;94
5828;Center;35;47,1163849;-101,2995941;571
5829;Center;26;39,508098;-91,528766;508
5830;Center City;24;45,3938525;-92,8166024;628
5831;Center City;45;31,4704394;-98,4089282;NULL
5832;Center Cross;49;37,8045832;-76,7788496;NULL
5833;Center Hill;34;36,2151571;-76,610779;NULL
5834;Center Hill;4;35,2625841;-91,8840312;NULL
5835;Center Hill;10;28,6499942;-81,9925814;988
5836;Center Junction;16;42,1161202;-91,087094;111
5837;Center Line;23;42,4850362;-83,0277002;8257
5838;Center Moriches;33;40,8003767;-72,7898233;7580
5839;Center Ossipee;30;43,7550761;-71,1520128;561
5840;Center Point;19;31,2482404;-92,2098516;492
5841;Center Point;45;29,9441051;-99,036426;NULL
5842;Center Point;16;42,1908265;-91,7851772;2421
5843;Center Point;15;39,4169862;-87,0772361;242
5844;Center Point;1;33,6456583;-86,6836001;16921
5845;Center Post;11;34,6081383;-85,353013;NULL
5846;Center Ridge;4;35,3739685;-92,5629375;388
5847;Center Sandwich;30;43,8075729;-71,4392404;123
5848;Center Square;39;40,1670523;-75,2899004;NULL
5849;Centerburg;36;40,3045067;-82,6962829;1773
5850;Centereach;33;40,8584316;-73,0995539;31578
5851;Centerfield;46;39,1252392;-111,8190914;1367
5852;Centerport;33;40,885376;-73,3762297;5508
5853;Centerport;39;40,4862045;-76,0074362;387
5854;Centerton;4;36,359799;-94,2852085;9515
5855;Centertown;18;37,4172684;-86,9961061;423
5856;Centertown;44;35,7250706;-85,920542;243
5857;Centertown;26;38,6186419;-92,4124096;278
5858;Centerview;26;38,7441778;-93,8452176;267
5859;Centerville;36;39,6283928;-84,1593818;23999
5860;Centerville;24;45,1630223;-93,0557757;3792
5861;Centerville;15;39,8178246;-84,9963518;2552
5862;Centerville;26;37,4350477;-90,9584571;191
5863;Centerville;16;40,7341804;-92,8740876;5528
5864;Centerville;39;41,7361695;-79,7631081;218
5865;Centerville;43;43,1194328;-96,961437;882
5867;Centerville;44;35,7789565;-87,4669587;3644
5868;Centerville;34;36,1862615;-78,1055456;89
5869;Centerville;11;32,630145;-83,6896285;7148
5870;Centerville;45;31,2579584;-95,978292;892
5871;Centerville;46;40,9180005;-111,8721601;15335
5872;Centerville;50;45,7531787;-120,9047882;112
5874;Centerville;5;36,7338394;-119,4979071;392
5875;Centerville;4;35,1128655;-93,1687878;NULL
5876;Centerville;8;39,8215002;-75,6165957;NULL
5877;Centerville;33;42,4797854;-78,2497346;NULL
5878;Centerville;17;38,2208588;-95,0141361;NULL
5879;Centerville;22;41,6487214;-70,3480787;NULL
5880;Centerville;19;29,7596514;-91,4284423;NULL
5881;Centerville;42;32,7340667;-79,9687017;NULL
5882;Centrahoma;37;34,6137615006;-96,3693402885;97
5883;Central;42;34,7242749;-82,7812526;5159
5884;Central;44;36,3262178;-82,2895807;2279
5885;Central;15;38,0997912;-86,1585818;NULL
5886;Central;23;47,4071372;-88,2006604;NULL
5887;Central;46;37,4166454;-113,6244052;613
5888;Central;3;32,8675652;-109,7928591;645
5889;Central;19;30,5543546;-91,0367706;26864
5890;Central;2;65,5725;-144,8030556;96
5891;Central Aguirre;40;17,9535782;-66,222945;1301
5892;Central Bridge;33;42,7111862;-74,3387443;593
5893;Central City;18;37,2939322;-87,1233292;5978
5894;Central City;14;38,5489379;-89,127014;1172
5895;Central City;4;35,3192578;-94,2521546;502
5896;Central City;6;39,8019322;-105,5141639;663
5897;Central City;39;40,1106341;-78,8019657;1124
5898;Central City;28;41,1158476;-98,0017248;2934
5899;Central City;43;44,3658176;-103,772421;134
5900;Central City;16;42,2038829;-91,5240561;1257
5901;Central Falls;41;41,8906553;-71,3922785;19376
5902;Central Garage;49;37,7440307;-77,13164;1318
5903;Central Gardens;45;29,9954913;-94,0140644;4347
5904;Central Heights;3;33,412555;-110,8148328;NULL
5905;Central High;37;34,6270790006;-98,1135465885;1199
5906;Central Islip;33;40,7906538;-73,2017811;34450
5907;Central Lake;23;45,0700047;-85,2645105;952
5908;Central Pacolet;42;34,9134626;-81,7484346;216
5909;Central Park;50;46,973428;-123,6923862;2685
5910;Central Point;38;42,3759586;-122,9164307;17169
5911;Central Point;49;37,9890245;-77,1321968;NULL
5912;Central Square;33;43,2867356;-76,1460357;1848
5913;Central Valley;50;47,6631504;-122,6498672;NULL
5914;Central Valley;33;41,3317605;-74,120978;NULL
5915;Central Valley;46;38,7038587;-112,0988148;528
5916;Centralhatchee;11;33,3690046;-85,103554;408
5917;Centralia;50;46,7162136;-122,9542972;16336
5918;Centralia;39;40,8042541;-76,3405035;10
5919;Centralia;17;39,725831;-96,1272246;512
5920;Centralia;26;39,2103186;-92,1379539;4027
5921;Centralia;14;38,5250491;-89,1334037;13032
5922;Centralia;16;42,4722244;-90,8370739;134
5923;Centralia;37;36,8006973006;-95,3770881885;NULL
5924;Centralia;45;31,2579613;-95,0399354;NULL
5925;Centre;1;34,1520406;-85,6788531;3489
5926;Centre Hall;39;40,8475635;-77,6861093;1265
5927;Centre Island;33;40,9017651;-73,5198453;410
5928;Centredale;41;41,856491677;-71,4786895806;NULL
5929;Centreville;49;38,8403909;-77,4288769;71135
5930;Centreville;21;39,0417785;-76,0663334;4285
5931;Centreville;14;38,5833842;-90,125109;5309
5932;Centreville;23;41,9233827;-85,5283225;1425
5933;Centreville;25;31,0896202;-91,068438;1684
5934;Centreville;1;32,9445682;-87,1386067;2778
5935;Centropolis;17;38,7161188;-95,3502536;NULL
5936;Centuria;52;45,4513484;-92,554092;948
5937;Century;10;30,9732384;-87,2638628;1698
5938;Century;51;39,0998184;-80,1886947;115
5939;Ceredo;51;38,3964711;-82,5587689;1450
5940;Ceres;5;37,5949316;-120,9577098;45417
5941;Ceresco;28;41,0572232;-96,6447377;889
5942;Cerrillos;32;35,437815;-106,1225222;321
5943;Cerrillos Hoyos;40;18,0654893;-66,5690549;748
5944;Cerritos;5;33,8583484;-118,0647871;49041
5945;Cerro Gordo;34;34,3221121;-78,9264156;207
5946;Cerro Gordo;14;39,8905912;-88,7281262;1403
5947;Cerulean;18;36,9594919;-87,7100107;314
5948;Cestos;37;36,1481551006;-99,1174940885;NULL
5949;Ceylon;24;43,5335672;-94,6316462;369
5950;Chackbay;19;29,8835389;-90,7973151;5177
5951;Chacra;6;39,575259;-107,4467208;329
5952;Chadbourn;34;34,3221129;-78,8269664;1856
5953;Chadds Ford;39;39,8717773;-75,5913178;NULL
5954;Chadron;28;42,8294187;-102,999907;5851
5955;Chadwick;31;39,9912289;-74,0637475;1239
5956;Chadwick;14;42,0133599;-89,8906765;551
5957;Chadwick;26;36,9300552;-93,0568447;NULL
5958;Chadwicks;33;43,0278475;-75,2715534;1506
5959;Chaffee;35;46,7744186;-97,3525923;NULL
5960;Chaffee;26;37,1800513;-89,6550896;2955
5961;Chagrin Falls;36;41,4361644;-81,3865012;4113
5962;Chain O' Lakes;52;44,329214;-89,169886;981
5963;Chain of Rocks;26;38,9150505;-90,801518;93
5964;Chain-O-Lakes;26;36,5345131;-93,7249158;126
5965;Chaires;10;30,4363129;-84,1173935;NULL
5966;Chalco;28;41,1838878;-96,1502969;10994
5967;Chalfant;39;40,4086801;-79,8389372;800
5968;Chalfant;5;37,5104962;-118,3750841;651
5969;Chalfont;39;40,2884396;-75,2090624;4009
5970;Chalk Mountain;45;32,1543106;-97,9108656;NULL
5971;Chalkhill;39;39,8442426;-79,6167092;141
5972;Chalkville;1;33,653158;-86,6477659;NULL
5973;Chalkyitsik;2;66,6544444;-143,7222222;69
5974;Challenge;5;39,4873887;-121,2235715;NULL
5975;Challis;13;44,5046445;-114,2317308;1081
5976;Chalmers;15;40,6630933;-86,8694571;508
5977;Chalmette;19;29,9427037;-89,9634017;16751
5978;Chalybeate Springs;11;32,8567986;-84,5802018;NULL
5979;Chama;6;37,1619611;-105,3783446;NULL
5980;Chama;32;36,9030679;-106,5794793;1022
5981;Chamberino;32;32,0400997;-106,6855507;919
5982;Chamberlain;43;43,810828;-99,3306556;2387
5983;Chamberlayne Heights;49;37,6260537375;-77,4361452874;5456
5984;Chamberlin;45;36,1486428;-102,3843542;NULL
5985;Chambers;19;31,1785194;-92,4137462;NULL
5986;Chambers;3;35,1886352;-109,4331614;NULL
5987;Chambers;28;42,2050051;-98,7489783;268
5988;Chambersburg;39;39,9375911;-77,6611022;20268
5989;Chambersburg;15;38,5181121;-86,3922073;NULL
5990;Chamblee;11;33,8920469;-84,2988126;9892
5991;Chamisal;32;36,165858;-105,7377936;310
5992;Chamita;32;36,0703003;-106,0969681;870
5993;Chamizal;32;34,2175667;-106,9136399;101
5994;Chamois;26;38,6753205;-91,7696192;396
5995;Champ;26;38,7414404;-90,4451181;13
5996;Champaign;14;40,1164205;-88,2433829;81055
5997;Champion;28;40,4691616;-101,7485059;103
5998;Champion;23;46,5138246;-87,9634679;NULL
5999;Champion;33;43,9622893;-75,6901951;NULL
6000;Champion;36;41,3000564;-80,8498076;NULL
6001;Champlain;49;38,0134681;-76,9927481;NULL
6002;Champlain;33;44,9864273;-73,4465251;1101
6003;Champlin;24;45,1888539;-93,3974538;23089
6004;Chana;14;41,9805848;-89,2198238;NULL
6005;Chance;21;38,1720674;-75,9410445;353
6006;Chancellor;43;43,3722033;-96,986997;264
6007;Chancellor;1;31,1815634;-85,8771592;NULL
6008;Chancellor;45;30,6926581;-103,1740551;NULL
6009;Chandalar;2;67,5052778;-148,4936111;NULL
6010;Chandler;24;43,9291325;-95,9472411;270
6011;Chandler;15;38,0417114;-87,3680648;2887
6012;Chandler;37;35,7056788006;-96,9046412885;3100
6013;Chandler;45;32,3079269;-95,479957;2734
6014;Chandler;3;33,3061605;-111,8412502;236123
6015;Chandler Heights;3;33,2119977;-111,6862444;NULL
6016;Chandler Springs;1;33,3306673;-85,9983012;NULL
6017;Chandlerville;14;40,0481033;-90,1551189;553
6018;Chaneyville;21;38,6917846;-76,6399617;NULL
6019;Chanhassen;24;44,8621853;-93,5307883;22952
6020;Chaniliut;2;63,0411111;-163,3933333;NULL
6021;Channahon;14;41,4294753;-88,2286735;12560
6022;Channelview;45;29,7760599;-95,1146533;38289
6023;Channing;45;35,6836536;-102,3301953;363
6024;Chantilly;49;38,8942786;-77,4310992;23039
6025;Chanute;17;37,6792135;-95,4572034;9119
6026;Chaparral;32;32,0351012;-106,4183209;14631
6027;Chapel Hill;44;35,6264581;-86,6933305;1445
6028;Chapel Hill;34;35,9131996;-79,0558445;57233
6029;Chapel Hill;18;36,7197646;-86,2927676;NULL
6030;Chapin;16;42,8335814;-93,2221464;87
6031;Chapin;42;34,1659795;-81,3498212;1445
6032;Chapin;14;39,7658796;-90,3990129;512
6033;Chaplin;7;41,7948205;-72,1272989;NULL
6034;Chaplin;18;37,8978421;-85,2213448;418
6035;Chapman;1;31,6712685;-86,7121955;NULL
6036;Chapman;20;46,6480974;-68,1608669;NULL
6037;Chapman;27;48,8686204;-108,1331724;NULL
6038;Chapman;28;41,0241795;-98,1592257;287
6039;Chapman;39;40,7606517;-75,404626;199
6040;Chapman;17;38,9722212;-97,0225139;1393
6041;Chapman Ranch;45;27,5864241;-97,4533261;NULL
6042;Chapmanville;51;37,9737114;-82,0173502;1256
6043;Chappaqua;33;41,1595399;-73,764855;1436
6044;Chappell;28;41,0927664;-102,4707445;929
6045;Chappell Hill;45;30,1427171;-96,2569071;NULL
6046;Chappells;42;34,1798538;-81,8667798;NULL
6047;Chaptico;21;38,3675566604;-76,7831457187;NULL
6048;Charco;45;28,7405413;-97,6155528;NULL
6049;Charco;3;32,250618;-112,6059776;52
6050;Chardon;36;41,5800809538;-81,2082856786;5148
6052;Charenton;19;29,8815936;-91,5251127;1903
6053;Charing;11;32,4615359;-84,361584;NULL
6054;Chariton;16;41,0138886;-93,3065983;4321
6055;Charity;26;37,5153207;-93,0162934;NULL
6056;Charlack;26;38,7025514;-90,3434486;1363
6057;Charlemont;22;42,627862;-72,8698183;NULL
6058;Charleroi;39;40,1378499;-79,8981035;4120
6059;Charles;11;32,2218517;-82,4287398;NULL
6061;Charles City;49;37,3434809;-77,0730254;133
6062;Charles City;16;43,0663613;-92,6724112;7652
6063;Charles Town;51;39,2889903;-77,8597175;5259
6064;Charleston;51;38,3498195;-81,6326235;51400
6065;Charleston;14;39,4961458;-88,1761521;21838
6066;Charleston;26;36,9208854;-89,350631;5947
6067;Charleston;25;34,00678;-90,0567563;2193
6068;Charleston;4;35,2970353;-94,0363153;2494
6069;Charleston;44;35,2872953;-84,7582743;677
6070;Charleston;42;32,7765656;-79,9309216;120083
6071;Charleston;20;45,0850615;-69,0405949;NULL
6072;Charleston;46;40,4663446;-111,4699092;415
6073;Charleston;29;41,6707417;-115,5106263;NULL
6074;Charleston;38;43,340111;-124,3301167;NULL
6075;Charleston;33;42,8459076;-74,341244;NULL
6076;Charleston;17;37,8652997;-100,5648738;NULL
6077;Charleston;16;40,5908728;-91,5312685;NULL
6078;Charleston;45;33,3864987;-95,5338435;NULL
6079;Charlestown;41;41,3831566;-71,641729;NULL
6080;Charlestown;15;38,45312;-85,6702407;7585
6081;Charlestown;21;39,5737254;-75,9749456;1183
6082;Charlestown;30;43,2386868;-72,4245329;1152
6083;Charlevoix;23;45,3180632;-85,2584004;2513
6084;Charlo;27;47,4385435;-114,1723378;379
6085;Charlos Heights;27;46,1263099;-114,1778683;120
6086;Charlotte;45;28,8619201;-98,7064121;1715
6087;Charlotte;20;45,0211881;-67,2452664;NULL
6088;Charlotte;47;44,3097741;-73,2609586;NULL
6089;Charlotte;44;36,1772797;-87,3397319;1235
6090;Charlotte;34;35,2270869;-80,8431268;731424
6091;Charlotte;23;42,5636478;-84,8358211;9074
6092;Charlotte;16;41,9603038;-90,4651329;394
6093;Charlotte Amalie;48;18,3419004;-64,9307007;NULL
6094;Charlotte Court House;49;37,0565362;-78,638334;543
6095;Charlotte Hall;21;38,4809565;-76,778022;1420
6096;Charlotte Harbor;10;26,9583937;-82,0670333;3714
6097;Charlottesville;49;38,0293059;-78,4766781;43475
